55678.5	1.72e-8	1.40e-8
55681.5	< 4.87e-8	-
55684.5	5.34e-8	2.26e-8
55687.5	4.30e-8	2.12e-8
55690.5	< 6.69e-8	-
55693.5	1.85e-8	1.40e-8
55696.5	3.76e-8	1.89e-8
55699.5	2.20e-8	1.45e-8
55702.5	< 5.26e-8	-
55705.5	< 5.06e-8	-
55708.5	5.36e-8	2.29e-8
55711.5	1.98e-8	1.43e-8
55714.5	4.38e-8	1.93e-8
55717.5	< 3.93e-8	-
55720.5	4.49e-8	2.01e-8
55723.5	4.53e-8	1.88e-8
55726.5	< 6.06e-8	-
55729.5	5.04e-8	2.01e-8
55732.5	5.94e-8	2.35e-8
55735.5	2.44e-8	1.62e-8
55738.5	2.82e-8	1.74e-8
55741.5	5.93e-8	2.55e-8
55744.5	4.14e-8	2.05e-8
55747.5	4.26e-8	2.20e-8
55750.5	2.64e-8	1.69e-8
55753.5	4.83e-8	2.18e-8
55756.5	2.11e-8	1.33e-8
55759.5	1.01e-7	3.00e-8
55762.5	4.81e-8	2.21e-8
55765.5	4.53e-8	2.34e-8
55768.5	< 5.22e-8	-
55771.5	4.32e-8	2.26e-8
55774.5	4.67e-8	1.96e-8
55777.5	< 2.45e-8	-
55780.5	1.90e-8	1.28e-8
55783.5	3.08e-8	1.72e-8
55786.5	2.96e-8	1.97e-8
55789.5	5.57e-8	2.50e-8
55792.5	< 5.75e-8	-
55795.5	3.87e-8	1.98e-8
55798.5	3.47e-8	2.20e-8
55801.5	< 4.34e-8	-
55804.5	< 6.30e-8	-
55806.5	< 4.75e-8	-
55809.5	4.57e-8	2.60e-8
55812.5	7.16e-8	2.68e-8
55815.5	2.34e-8	1.80e-8
55818.5	< 4.86e-8	-
55821.5	6.87e-8	2.47e-8
55824.5	< 4.89e-8	-
55827.5	6.60e-8	2.30e-8
55830.5	1.74e-8	1.41e-8
55833.5	2.67e-8	1.44e-8
55837.5	3.65e-8	1.88e-8
55840.5	9.10e-8	2.82e-8
55843.5	6.26e-8	2.64e-8
55846.5	2.58e-8	1.86e-8
55849.5	3.56e-8	1.82e-8
55852.5	3.31e-8	2.26e-8
55855.5	5.33e-8	2.40e-8
55858.5	8.22e-8	2.77e-8
55861.5	2.81e-8	1.81e-8
55864.5	5.04e-8	2.29e-8
